id,name,price,barcode,stock_quantity,village,category,description
1792,Services (Water Leak Reporting),27.0,101788,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1793,Food Items (Water Leak Reporting),28.0,101789,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1794,Household Goods (Water Leak Reporting),29.0,101790,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1795,Local Produce (Water Leak Reporting),30.0,101791,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1796,Handicrafts (Water Leak Reporting),31.0,101792,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1797,Services (Water Leak Reporting),32.0,101793,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1798,Food Items (Water Leak Reporting),33.0,101794,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1799,Household Goods (Water Leak Reporting),34.0,101795,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1800,Local Produce (Water Leak Reporting),35.0,101796,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1801,Handicrafts (Water Leak Reporting),36.0,101797,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1802,Services (Water Leak Reporting),37.0,101798,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1803,Food Items (Water Leak Reporting),38.0,101799,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1804,Household Goods (Water Leak Reporting),39.0,101800,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1805,Local Produce (Street Cleaning),20.0,101801,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1806,Handicrafts (Street Cleaning),21.0,101802,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1807,Services (Street Cleaning),22.0,101803,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1808,Food Items (Street Cleaning),23.0,101804,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1809,Household Goods (Street Cleaning),24.0,101805,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1810,Local Produce (Street Cleaning),25.0,101806,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1811,Handicrafts (Street Cleaning),26.0,101807,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1812,Services (Street Cleaning),27.0,101808,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1813,Food Items (Street Cleaning),28.0,101809,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1814,Household Goods (Street Cleaning),29.0,101810,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1815,Local Produce (Street Cleaning),30.0,101811,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1816,Handicrafts (Street Cleaning),31.0,101812,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1817,Services (Street Cleaning),32.0,101813,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1818,Food Items (Street Cleaning),33.0,101814,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1819,Household Goods (Street Cleaning),34.0,101815,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1820,Local Produce (Street Cleaning),35.0,101816,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1821,Handicrafts (Street Cleaning),36.0,101817,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1822,Services (Street Cleaning),37.0,101818,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1823,Food Items (Street Cleaning),38.0,101819,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1824,Household Goods (Street Cleaning),39.0,101820,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1825,Local Produce (Street Cleaning),20.0,101821,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1826,Handicrafts (Street Cleaning),21.0,101822,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1827,Services (Street Cleaning),22.0,101823,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1828,Food Items (Street Cleaning),23.0,101824,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1829,Household Goods (Street Cleaning),24.0,101825,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1830,Local Produce (Street Cleaning),25.0,101826,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1831,Handicrafts (Street Cleaning),26.0,101827,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1832,Services (Street Cleaning),27.0,101828,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1833,Food Items (Street Cleaning),28.0,101829,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1834,Household Goods (Street Cleaning),29.0,101830,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1835,Local Produce (Street Cleaning),30.0,101831,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1836,Handicrafts (Street Cleaning),31.0,101832,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1837,Services (Street Cleaning),32.0,101833,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1838,Food Items (Street Cleaning),33.0,101834,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1839,Household Goods (Street Cleaning),34.0,101835,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1840,Local Produce (Street Cleaning),35.0,101836,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1841,Handicrafts (Street Cleaning),36.0,101837,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1842,Services (Street Cleaning),37.0,101838,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1843,Food Items (Street Cleaning),38.0,101839,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1844,Household Goods (Street Cleaning),39.0,101840,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1845,Local Produce (Local Survey),20.0,101841,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1846,Handicrafts (Local Survey),21.0,101842,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1847,Services (Local Survey),22.0,101843,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1848,Food Items (Local Survey),23.0,101844,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1849,Household Goods (Local Survey),24.0,101845,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1850,Local Produce (Local Survey),25.0,101846,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1851,Handicrafts (Local Survey),26.0,101847,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1852,Services (Local Survey),27.0,101848,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1853,Food Items (Local Survey),28.0,101849,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1854,Household Goods (Local Survey),29.0,101850,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1855,Local Produce (Local Survey),30.0,101851,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1856,Handicrafts (Local Survey),31.0,101852,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1857,Services (Local Survey),32.0,101853,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1858,Food Items (Local Survey),33.0,101854,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1859,Household Goods (Local Survey),34.0,101855,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1860,Local Produce (Local Survey),35.0,101856,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1861,Handicrafts (Local Survey),36.0,101857,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1862,Services (Local Survey),37.0,101858,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1863,Food Items (Local Survey),38.0,101859,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1864,Household Goods (Local Survey),39.0,101860,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1865,Local Produce (Street Cleaning),20.0,101861,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1866,Handicrafts (Street Cleaning),21.0,101862,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1867,Services (Street Cleaning),22.0,101863,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1868,Food Items (Street Cleaning),23.0,101864,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1869,Household Goods (Street Cleaning),24.0,101865,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1870,Local Produce (Street Cleaning),25.0,101866,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1871,Handicrafts (Street Cleaning),26.0,101867,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1872,Services (Street Cleaning),27.0,101868,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1873,Food Items (Street Cleaning),28.0,101869,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1874,Household Goods (Street Cleaning),29.0,101870,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1875,Local Produce (Street Cleaning),30.0,101871,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1876,Handicrafts (Street Cleaning),31.0,101872,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1877,Services (Street Cleaning),32.0,101873,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1878,Food Items (Street Cleaning),33.0,101874,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1879,Household Goods (Street Cleaning),34.0,101875,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1880,Local Produce (Street Cleaning),35.0,101876,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1881,Handicrafts (Street Cleaning),36.0,101877,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1882,Services (Street Cleaning),37.0,101878,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1883,Food Items (Street Cleaning),38.0,101879,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1884,Household Goods (Street Cleaning),39.0,101880,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1885,Local Produce (Delivery Assistance),20.0,101881,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1886,Handicrafts (Delivery Assistance),21.0,101882,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1887,Services (Delivery Assistance),22.0,101883,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1888,Food Items (Delivery Assistance),23.0,101884,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1889,Household Goods (Delivery Assistance),24.0,101885,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1890,Local Produce (Delivery Assistance),25.0,101886,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1891,Handicrafts (Delivery Assistance),26.0,101887,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1892,Services (Delivery Assistance),27.0,101888,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1893,Food Items (Delivery Assistance),28.0,101889,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1894,Household Goods (Delivery Assistance),29.0,101890,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1895,Local Produce (Delivery Assistance),30.0,101891,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1896,Handicrafts (Delivery Assistance),31.0,101892,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1897,Services (Delivery Assistance),32.0,101893,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1898,Food Items (Delivery Assistance),33.0,101894,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1899,Household Goods (Delivery Assistance),34.0,101895,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1900,Local Produce (Delivery Assistance),35.0,101896,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1901,Handicrafts (Delivery Assistance),36.0,101897,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1902,Services (Delivery Assistance),37.0,101898,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1903,Food Items (Delivery Assistance),38.0,101899,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1904,Household Goods (Delivery Assistance),39.0,101900,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1905,Local Produce (Delivery Assistance),20.0,101901,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
